alcohol_bin,amphet_bin,amyl_bin,benzos_bin,cannabis_bin,choc_bin,caff_bin,coke_bin,crack_bin,ecstasy_bin,heroin_bin,ketamine_bin,legalh_bin,lsd_bin,meth_bin,mushrooms_bin,nicotine_bin,vsa_bin,semer_bin,any_consumer
1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1
1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1
1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1
1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1
1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1
1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1
1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1
1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1
1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1
1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1
1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1
1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1
1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1
1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1
1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1
1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1
1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1
1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1
1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1
1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1
1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1
1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1
1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1
1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1
1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1
1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1
1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1
1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1
1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1
1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1
1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1
1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1
1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1
1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1
1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1
1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1
1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1
1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1
1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1
1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1
1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1
1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
